ClientMacAddress,RxRateBitrate,TxRateBitrate,RxRateChWidth,TxRateChWidth
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,104000,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,866700,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,780000,433300,80,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,325000,20,80
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,39000,86700,20,20
02:d3:93:88:07:35,78000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,325000,20,80
02:d3:93:88:07:35,6000,234000,20,80
02:d3:93:88:07:35,6000,325000,20,80
02:d3:93:88:07:35,6000,325000,20,80
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,72200,20,20
02:d3:93:88:07:35,6000,72200,20,20
02:d3:93:88:07:35,6000,72200,20,20
02:d3:93:88:07:35,6000,72200,20,20
02:d3:93:88:07:35,52000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,72200,115600,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,78000,130000,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,72200,20,20
02:d3:93:88:07:35,6000,72200,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,52000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,72200,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,72200,20,20
02:d3:93:88:07:35,6000,72200,20,20
02:d3:93:88:07:35,6000,72200,20,20
02:d3:93:88:07:35,6000,72200,20,20
02:d3:93:88:07:35,6000,72200,20,20
02:d3:93:88:07:35,6000,72200,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,72200,20,20
02:d3:93:88:07:35,6000,72200,20,20
02:d3:93:88:07:35,6000,72200,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,175500,20,80
02:d3:93:88:07:35,6000,390000,20,80
02:d3:93:88:07:35,6000,390000,20,80
02:d3:93:88:07:35,6000,390000,20,80
02:d3:93:88:07:35,6000,390000,20,80
02:d3:93:88:07:35,6000,87800,20,80
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,39000,19500,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,39000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,72200,20,20
02:d3:93:88:07:35,6000,72200,20,20
02:d3:93:88:07:35,6000,58500,20,20
02:d3:93:88:07:35,6000,58500,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,117000,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,52000,39000,20,20
02:d3:93:88:07:35,6000,26000,20,20
02:d3:93:88:07:35,6000,26000,20,20
02:d3:93:88:07:35,6000,26000,20,20
02:d3:93:88:07:35,6000,26000,20,20
02:d3:93:88:07:35,6000,26000,20,20
02:d3:93:88:07:35,6000,26000,20,20
02:d3:93:88:07:35,6000,26000,20,20
02:d3:93:88:07:35,6000,26000,20,20
02:d3:93:88:07:35,6000,26000,20,20
02:d3:93:88:07:35,6000,26000,20,20
02:d3:93:88:07:35,6000,26000,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,58500,20,20
02:d3:93:88:07:35,6000,58500,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,21700,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,52000,39000,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,19500,130000,20,20
02:d3:93:88:07:35,19500,28900,20,20
02:d3:93:88:07:35,6000,14400,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,14400,20,20
02:d3:93:88:07:35,6000,14400,20,20
02:d3:93:88:07:35,6000,14400,20,20
02:d3:93:88:07:35,6000,14400,20,20
02:d3:93:88:07:35,6000,14400,20,20
02:d3:93:88:07:35,6000,14400,20,20
02:d3:93:88:07:35,6000,14400,20,20
02:d3:93:88:07:35,6000,14400,20,20
02:d3:93:88:07:35,6000,14400,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,14400,20,20
02:d3:93:88:07:35,6000,14400,20,20
02:d3:93:88:07:35,6000,14400,20,20
02:d3:93:88:07:35,13000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,26000,20,20
02:d3:93:88:07:35,6000,26000,20,20
02:d3:93:88:07:35,78000,26000,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,144400,144400,20,20
02:d3:93:88:07:35,6000,433300,20,80
